question,difficulty,avg_llms_fooled,cluster_size,cosine_similarity,euclidean_distance,rouge_l
Does cationic Nanogel-mediated Runx2 and Osterix siRNA Delivery decrease Mineralization in MC3T3 Cells?,Medium,1.3333333333333333,3,0.6101319193840027,0.8823990821838379,0.13131313131313133
Does cationic Nanogel-mediated Runx2 and Osterix siRNA Delivery decrease Mineralization in MC3T3 Cells?,Medium,2.0,1,0.7216231822967529,0.7461594343185425,0.0634920634920635
Does cationic Nanogel-mediated Runx2 and Osterix siRNA Delivery decrease Mineralization in MC3T3 Cells?,Hard,3.0,1,0.6711641550064087,0.8109695911407471,0.08823529411764705
Does cationic Nanogel-mediated Runx2 and Osterix siRNA Delivery decrease Mineralization in MC3T3 Cells?,Hard,3.0,1,0.7225692868232727,0.7448902726173401,0.11594202898550726
Does cationic Nanogel-mediated Runx2 and Osterix siRNA Delivery decrease Mineralization in MC3T3 Cells?,Easy,1.0,1,0.5012205839157104,0.9987787008285522,0.1639344262295082
Does cationic Nanogel-mediated Runx2 and Osterix siRNA Delivery decrease Mineralization in MC3T3 Cells?,Medium,2.0,1,0.5347378253936768,0.9646369814872742,0.03076923076923077
Does cationic Nanogel-mediated Runx2 and Osterix siRNA Delivery decrease Mineralization in MC3T3 Cells?,Hard,3.0,1,0.6619977355003357,0.8221949934959412,0.14492753623188406
Does cationic Nanogel-mediated Runx2 and Osterix siRNA Delivery decrease Mineralization in MC3T3 Cells?,Hard,3.0,1,0.6297820806503296,0.8604857921600342,0.08955223880597014
Does cationic Nanogel-mediated Runx2 and Osterix siRNA Delivery decrease Mineralization in MC3T3 Cells?,Easy,1.0,1,0.5823354721069336,0.9139634966850281,0.08571428571428573
Does cationic Nanogel-mediated Runx2 and Osterix siRNA Delivery decrease Mineralization in MC3T3 Cells?,Easy,0.0,1,1.0,0.0,1.0
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,0.0,1,0.8828378915786743,0.4840705394744873,0.2247191011235955
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,0.5,2,0.7199075818061829,0.7458431124687195,0.13679122027697935
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,1.0,1,0.7879738807678223,0.6511929035186768,0.18181818181818185
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,1.0,1,0.7669017910957336,0.6827858686447144,0.17582417582417584
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,0.0,1,0.6755672693252563,0.8055220246315002,0.1276595744680851
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Medium,2.0,2,0.7270507216453552,0.7382897138595581,0.13793103448275865
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,0.0,1,0.7620077729225159,0.6899163126945496,0.16091954022988506
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,1.0,1,0.7549274563789368,0.7001036405563354,0.15555555555555553
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,1.0,1,0.6415948867797852,0.8466465473175049,0.20224719101123598
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,0.0,1,0.726277232170105,0.7398956418037415,0.17777777777777778
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,1.0,1,0.6937138438224792,0.7826700806617737,0.13333333333333333
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,1.0,1,0.7477500438690186,0.7102816700935364,0.1839080459770115
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,0.0,1,0.7332483530044556,0.7304131984710693,0.15384615384615383
Does b7-H4 overexpression impair the immune response of T cells in human cervical carcinomas?,Easy,0.0,1,1.0000001192092896,0.0,1.0
Does [ ITF increase the transcriptional activity of ITF promoter via the JAK-STAT3 signal transduction pathway ]?,Hard,3.0,4,0.8827440738677979,0.4842642545700073,0.8666666666666667
Does [ ITF increase the transcriptional activity of ITF promoter via the JAK-STAT3 signal transduction pathway ]?,Hard,3.0,1,0.8583720326423645,0.5322179198265076,0.8387096774193549
Does [ ITF increase the transcriptional activity of ITF promoter via the JAK-STAT3 signal transduction pathway ]?,Hard,3.0,3,0.86896151304245,0.5119345784187317,0.8275862068965519
Does [ ITF increase the transcriptional activity of ITF promoter via the JAK-STAT3 signal transduction pathway ]?,Hard,3.0,5,0.8662821054458618,0.5160683393478394,0.8510344827586207
Does [ ITF increase the transcriptional activity of ITF promoter via the JAK-STAT3 signal transduction pathway ]?,Hard,3.0,1,0.8466806411743164,0.5537498593330383,0.7586206896551724
Does [ ITF increase the transcriptional activity of ITF promoter via the JAK-STAT3 signal transduction pathway ]?,Hard,3.0,1,0.7475143671035767,0.7106132507324219,0.8275862068965518
Does [ ITF increase the transcriptional activity of ITF promoter via the JAK-STAT3 signal transduction pathway ]?,Easy,0.0,1,1.0,0.0,1.0
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Hard,3.0,1,0.47484877705574036,1.024842619895935,0.12903225806451615
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Hard,3.0,1,0.7073595523834229,0.7650365829467773,0.11428571428571428
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Hard,3.0,1,0.47238844633102417,1.0272406339645386,0.12903225806451615
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Hard,3.0,2,0.5461501479148865,0.9364364147186279,0.09583333333333333
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Hard,3.0,2,0.5426374077796936,0.9325547814369202,0.16129032258064518
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Hard,3.0,1,0.6330378651618958,0.8566938638687134,0.27777777777777773
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Hard,3.0,2,0.5862253904342651,0.8759199380874634,0.13859020310633213
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Medium,2.0,1,0.5711451172828674,0.9261263012886047,0.12903225806451615
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Medium,2.0,1,0.5199233293533325,0.9798741936683655,0.1935483870967742
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Hard,3.0,1,0.5626906156539917,0.9352105259895325,0.21428571428571427
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Easy,1.0,1,0.48733294010162354,1.0125877857208252,0.1935483870967742
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Hard,3.0,1,0.5419807434082031,0.9570991396903992,0.16666666666666669
Does tRAIL receptor deletion in mice suppress the inflammation of nutrient excess?,Easy,0.0,1,1.0000001192092896,0.0,1.0
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Easy,1.0,1,0.5607401132583618,0.9372939467430115,0.06779661016949154
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Hard,3.0,1,0.6256749629974365,0.8652457594871521,0.2153846153846154
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Hard,3.0,1,0.4709736108779907,1.0286169052124023,0.126984126984127
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Hard,3.0,1,0.7189368009567261,0.7497509717941284,0.11940298507462688
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Hard,3.0,2,0.5970637798309326,0.8861181139945984,0.07894073139974779
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Hard,3.0,1,0.5105407238006592,0.9894031286239624,0.11764705882352941
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Medium,2.0,1,0.7065591216087341,0.766082227230072,0.09999999999999999
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Hard,3.0,1,0.5143297910690308,0.9855660796165466,0.06451612903225806
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Medium,2.0,1,0.5661457777023315,0.9315087199211121,0.126984126984127
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Hard,3.0,1,0.6934595108032227,0.7829949259757996,0.16393442622950818
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Medium,2.0,1,0.34754806756973267,1.1423238515853882,0.06557377049180327
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Hard,3.0,1,0.5993374586105347,0.8951677083969116,0.06557377049180327
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Hard,3.0,1,0.6080707311630249,0.8853577971458435,0.061538461538461535
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Hard,3.0,1,0.598863422870636,0.8956971168518066,0.09523809523809523
Is self-reported physical activity in smoking pre-cessation a protective factor against relapse for all?,Easy,0.0,1,1.0000001192092896,0.0,1.0
